ID,Municipality,Contract Type,Fund Source,Serial Number,Description,Year,Contract Awardee,Awardee Headquarters,Date Signed,Estimated Cost,Price,Annex,value,overun_%
2882,GJAKOVE,Jobs,Municipal Budget,67,_Ndertimi _ asfaltimi i rruges Pjetershan _ Kusar ,2013,EUROASPHALT,Gjakove,11-Dec-13,"142,118","99,916.92",Not Provided,99916.92,-0.3
2883,GJAKOVE,Jobs,Municipal Budget,28,"""Ndertimi-Asfaltimi i rruges lokale ne fshatin Smolice""",2012,EUROASPHALT,Marmull,12-Jun-12,"139,740","98,010.02",Not Provided,98010.02,-0.3
2884,PRISHTINE,Jobs,National Budget,158,Riinstalimi i ormaneve te ndricimit,2012,ELTRISI NTP,Prishtine,27-Sep-12,"45,000","31,552.60",Not Provided,31552.6,-0.3
2885,PRISHTINE,Jobs,National Budget,37,Sanimi i gropave ne qytetin e Prishtines,2013,STRASSEN & TIEFBAU NNP,Ferizaj,19-Mar-13,"350,000","245,385.00",0,245385,-0.3
2886,PRISHTINE,Jobs,Not Provided,158,"Asf.I rr.dhe ndert. I murit mbrojts ne Berbatovc,asf. ne Besi, trotuari nef. Miloshev-Prugovc-PR",2014,ABC & VIZION PROJEKT,Podujeve,8-Dec-14,"250,277","175,447.04",Not Provided,175447.04,-0.3
2887,VITI,Jobs,Not Provided,37,Asfaltimi i rruges Viti _ Pozheran ( Ura e Kurteshit),2012,ZUKA COMERCE SHPK,Gjilan,16-Jul-12,"410,000","287,090.92",0,287090.92,-0.3
2888,HANI I ELEZIT,Services,Donation,20,Projektimi detal I rruges Uji I Tharte - Pustenik dhe kanalizimi I prroit te Dimces,2011,ASH NEW AREA,Prishtine,19-Jul-11,"5,000","3,500.00",0,3500,-0.3
2889,PRISHTINE,Supply,National Budget,3,"Furnizimi me shujta dhe uje te pijes per trajnime, teste dhe nevoja tjera",2012,BENI DONA PLAST,Prishtine,30-Jan-12,"10,000","7,000.00",Not Provided,7000,-0.3
2890,PRISHTINE,Services,National Budget,38,Ofrimi I sherbimeve te mbikqyrjes dhe pranimit teknike te proj. te Komunes,2012,INTECH,Prishtine,29-Jun-12,"100,000","70,000.00",Not Provided,70000,-0.3
2891,GJAKOVE,Supply,National Budget,7,"""Furnizimi me tavoline pune dhe rafta""",2014,ARDI CONSTRUCT,Gjakove,8-Apr-14,"1,900","1,330.00",Not Provided,1330,-0.3
2892,GJAKOVE,Jobs,Donation,44,_Ndertimi-asfaltimi i rruges Lugu i Vades _ Dol ,2013,EUROASPHALT,Gjakove,27-Aug-13,"163,173","114,214.79",Not Provided,114214.79,-0.3
2893,GJAKOVE,Jobs,Municipal Budget,43,_Renovimi i objektit te QKMF _ se ne Gjakove _(Faza B) ,2014,ALBI COMPANY,Rahovec,8-Sep-14,"68,186","47,523.26",Not Provided,47523.26,-0.3
2894,PRISHTINE,Supply,National Budget,10,Furnizimi dhe montimi I nje ashensori hidraulik per 5 stacione,2012,EJONA,Peje,26-Mar-12,"30,000","20,892.00",Not Provided,20892,-0.3
2895,PRISHTINE,Supply,National Budget,232,Stolisja e qytetit per festat e fund vitit,2011,LINK MEDIA PLUS,Prishtine,25-Nov-11,"50,000","34,788.00",Not Provided,34788,-0.3
2896,GJAKOVE,Supply,Donation,51,_Furnizimi dhe montimi i trafos ne fshatin Meqe,2013,LINDI,Prishtine,14-Oct-13,"14,239","9,890.00",Not Provided,9890,-0.31
2897,GJAKOVE,Supply,Municipal Budget,55,_Furnizim mesperkates _ turbo atomizer me sperkates flutur dhe sperkatese horizontale 8m,2014,HAXHIJAHA,Rahovec,18-Nov-14,"15,000","10,400.00",Not Provided,10400,-0.31
2898,PRISHTINE,Jobs,Not Provided,24,Ndertimi i rruges Bernice e eperme Sharban,2014,BAGERI NPSH,Ferizaj,26-May-14,"907,933","628,046.64",Not Provided,628046.64,-0.31
2899,PRISHTINE,Jobs,National Budget,24,"Ndertimi i rrugeve, kanalizimeve urave ne Hajvali, Llukar dhe Keqekolle",2013,NOTI,Prishtine,10-Apr-13,"275,000","189,905.20",0,189905.2,-0.31
2900,GJAKOVE,Jobs,Municipal Budget,44,"""Ndertimi i QMF-se ""Qabrati"" """,2012,MAGG HOLDING,Prishtine,16-Jul-12,"97,819","67,523.27",Not Provided,67523.27,-0.31
2901,VITI,Services,Not Provided,56,Transporti i nxenesve me aftesi te kufizuara ne relacionin Kllokot Prizeren dhe anasjelltas dhe Gjilan-Peje dhe anasjelltas,2012,MERKATORI SHA,Gjilan,7-Sep-12,"8,000","5,520.00",0,5520,-0.31
2902,VITI,Services,Not Provided,39,Hartimi i Planit Rregullues Urban - Zona Veriore e qytetit te Vitise,2012,INSI SHPK,Prishtine,23-Oct-12,"50,000","34,500.00",0,34500,-0.31
2903,PRISHTINE,Jobs,Not Provided,142,Ndertimi I kanalizimit fekal ne lagjen e Xhafolleve te fshatit Barileve,2014,G ENG & BLINAJA,Prishtine,17-Nov-14,"178,368","123,057.60",Not Provided,123057.6,-0.31
2904,PRISHTINE,Services,National Budget,45,Hartimi i projekteve per ndertimin e rrugeve ne qytetin e Prishtines pj.IV-te,2013,PROJECT PLUS,Prishtine,2-Jul-13,"16,500","11,383.50",0,11383.5,-0.31
2905,HANI I ELEZIT,Supply,National Budget,7,Furnizim me rrjet interneti dhe kablloviku per nevoja te Institucioneve te Hanit te Elezit - kontrate 1 vjecare,2014,ELEKTRA NTSH,Hani I Elezit,11-Apr-14,"1,500","1,032.36",0,1032.36,-0.31
2906,PRISHTINE,Services,National Budget,35,"Hartimi I projektit per"" Prroin"" Prishtina nga Fusha e Pajtimit -malore",2011,PROING,Prishtine,21-Apr-11,"35,000","24,080.00",Not Provided,24080,-0.31
2907,VITI,Supply,Not Provided,58,Furnizimi me kunora dhe buqeta lulesh,2014,DYLI MERMER,Viti,26-Sep-14,"2,000","1,375.00",0,1375,-0.31
2908,FERIZAJ,Services,Not Provided,139,Furnizim me lende djegese-Thengjill,2014,GRESA COMERC,Prizren,11-Nov-14,"69,000","47,428.00",Not Provided,47428,-0.31
2909,PRISHTINE,Jobs,Not Provided,21,Rregullimi I shtratit te lumit Prishtina-faza e pare Fushe e Pajtimit-Makovc,2014,REXHA,Prishtine,26-May-14,"580,000","398,401.78",Not Provided,398401.78,-0.31
2910,PRISHTINE,Jobs,National Budget,134,Ndertimi i rrethrrotullimit ne dalje te Prishtines - pjesa e II-re,2012,BECON JAHA CO,Prishtine,10-Oct-12,"1,000,000","686,754.65",Not Provided,686754.65,-0.31
2911,FERIZAJ,Jobs,Municipal & National Budget plus Donation,98,Asfaltimi i 12 (dymbedhjete) rrugeve ne Ferizaj LOT-I-,2011,BAGERI NPSH,Ferizaj,2-Aug-11,"100,000","68,604.80",0,68604.8,-0.31
2912,PRISHTINE,Services,Not Provided,34,Hartimi I disa projekteve infrastrukturore ne fshatrat e Prishtines-LOT 2,2014,VIJA COM,Prishtine,15-Jul-14,"1,500","1,027.00",Not Provided,1027,-0.32
2913,PRISHTINE,Services,Not Provided,157,"Dezinsektimi, dezinfektimi dhe deratizimi I objekteve shkollore",2014,EKO DDD,Ferizaj,27-Nov-14,"50,000","34,231.68",Not Provided,34231.68,-0.32
2914,PRISHTINE,Supply,National Budget,202,Furnizimi dhe instalimi I hidrostacioneve per rritje te presionit te ujit,2013,LINDA SHPK,Gjilan,9-Dec-13,"9,500","6,500.00",0,6500,-0.32
2915,PRISHTINE,Jobs,National Budget,167,Rindertimi i disa rrugeve me kubza dhe asfalt ne Veternik dhe Bardhosh,2013,ALCON & ALBANIKU,Prishtine,21-Oct-13,"172,000","117,320.60",0,117320.6,-0.32
2916,GJAKOVE,Jobs,Municipal Budget,27,_Ndertimi _asfaltimi i rruges ne fshatin Novoselle ,2013,EUROASPHALT,Gjakove,3-Sep-13,"128,702","87,745.00",Not Provided,87745,-0.32
2917,PRISHTINE,Jobs,National Budget,111,Rikonstruimi dhe gelqerosja e disa shkollave - grupi i dyte - pjesa e I-re,2013,BENI CONSTRUCTION NN,Viti,22-Jul-13,"165,000","112,154.64",0,112154.64,-0.32
2918,PRISHTINE,Services,Not Provided,99,"Organizimi I festivalit ""Ylberi I Prishtines""-Furnizim me ushqim",2014,BENI DONA PLAST,Prishtine,5-Sep-14,"8,490","5,767.00",Not Provided,5767,-0.32
2919,PRISHTINE,Jobs,National Budget,200,Furnizimi dhe montimi I shenjave te Komunikacionit,2012,MALSIJA,Istog,13-Mar-12,"45,000","30,564.00",Not Provided,30564,-0.32
2920,PRISHTINE,Jobs,Not Provided,155,Ndertimi I infrastruktures ne rrugen Shaqir Igrishta dhe rruget Lidhese,2014,DIMI BAU,Lipjani,1-Dec-14,"499,312","338,873.80",Not Provided,338873.8,-0.32
2921,HANI I ELEZIT,Supply,Municipal Budget,13,"Furnizim me material p _r Uj _sjell _s, kanalizim, elektrifikim p _r nevoja te komun _s, shkollave, QKMF-se dhe Zjarrfiksave ___ kontrate 1 vje _are",2012,SFERA DPT,Hani I Elezit,7-Nov-12,"2,500","1,695.00",0,1695,-0.32
2922,GJAKOVE,Jobs,Donation,62,"""Ndertimi-asfaltimi I rruges ne fshatin Doblibare""",2013,JOOS KRASNIQI BAZE,Junik,3-Dec-13,"883,783","598,761.63",Not Provided,598761.63,-0.32
2923,GJAKOVE,Jobs,Municipal Budget,68,"""Ndertimi i permendores per deshmoret dhe martiret e fshatit Shishman""",2012,KORBEN & MAGG HOLDING,Gjakove,18-Oct-12,"28,584","19,293.70",Not Provided,19293.7,-0.33
2924,HANI I ELEZIT,Services,Municipal & National Budget,5,Asfaltimi I rruges Dheu I bardhe - paldenic _,2013,MAGJISTRALJA SHPK,Gjilan,6-Jun-13,"150,000","101,138.30",0,101138.3,-0.33
2925,GJAKOVE,Supply,National Budget,48,_Furnizim me material shpenzues administrativ per nevojat e Komunes se Gjakoves pj.I-re,2014,AGIMI DE,Prishtine,19-Dec-14,"27,898","18,798.80",Not Provided,18798.8,-0.33
2926,PRISHTINE,Services,National Budget,77,Trajnimi ne bletari,2013,BLETA,Podujeve,16-Apr-13,"8,500","5,700.00",0,5700,-0.33
2927,HANI I ELEZIT,Jobs,Municipal & National Budget plus Donation,11,Asfaltimi I rruges se te perndjekureve (Ura e Fezes - Ura e Seqishtes),2013,COMPANY ZUKA COMMERCE,Gjilan,27-Jun-13,"150,000","100,569.29",0,100569.29,-0.33
2928,PRISHTINE,Jobs,National Budget,146,Ndertimi i rruges Viti-Bullaj ne fshatin Marevc,2013,ZUKA COMERCE SHPK,Gjilan,1-Oct-13,"445,000","298,193.00",0,298193,-0.33
2929,PRISHTINE,Jobs,Not Provided,13,"Mirembajtja, rregullimi I fontanave,krojeve dhe monumenteve",2014,C4A & PRO ART,Prishtine,14-Apr-14,"50,000","33,480.20",Not Provided,33480.2,-0.33
2930,FERIZAJ,Jobs,National Budget,48,"LOT-II- Rregullimi i fushes sportive te sh.f.,Naim Frasheri, ne fsh. Doganaj, _ Komuna Ferizaj",2012,STRASSEN & TIEFBAU NNP,Ferizaj,6-Jun-12,"15,000","10,040.50",0,10040.5,-0.33
2931,GJAKOVE,Jobs,National Budget,54,_Ndertimi i kanalit te mbyllur te ujitjes ne fshatn Dobrosh(lagjia Pajaziti dhe _aushi ) ,2014,JOOS KRASNIQI BAZE,Junik,10-Oct-14,"9,867","6,599.47",Not Provided,6599.47,-0.33
2932,PRISHTINE,Jobs,Not Provided,149,Ndertimi I rrugeve ne lagjen Mati 1-Prishtine,2014,ESKAVATORI COMPANY & KEMA COMPANY SHPK,Ferizaj,25-Nov-14,"483,344","322,887.00",Not Provided,322887,-0.33
2933,HANI I ELEZIT,Services,Municipal Budget,18,"Mirembajtja e veturave zyrtare Golf, Toyota - kontrate 1 vjeqare",2012,BESA NSH,Ferizaj,26-Nov-12,"2,500","1,666.82",0,1666.82,-0.33
2934,PRISHTINE,Supply,National Budget,51,Furn. me material shpen. per zyre per nevojat e Komunes -pj. II-te - korniz,2011,TREND,Prishtine,21-Jul-11,"15,000","10,000.00",Not Provided,10000,-0.33
2935,HANI I ELEZIT,Jobs,Municipal & National Budget,24,Punimi I murit te varrezat e Deshmoreve ne Pustenik (ne ekzekutim),2012,KRAS SHPK,Hani I Elezit,29-Oct-12,"45,000","30,000.00",0,30000,-0.33
2936,PRISHTINE,Jobs,National Budget,59,Rregullimi I fontanave dhe krojeve ne qytetin e Prishtines,2012,VARNA COMMERC,Kamenice,2-Aug-12,"50,000","33,333.00",Not Provided,33333,-0.33
2937,FERIZAJ,Jobs,Municipal Budget,112,Shtruarja e rrugeve me zhavor - hapja e rrugeve te reja.,2013,RAHOVICA COMERC NTP,Ferizaj,25-Sep-13,"150,000","99,990.00",Not Provided,99990,-0.33
2938,VITI,Supply,Not Provided,74,Furnizimi me barna per nevojat e QKMFs,2014,MADE KOS,Prishtine,5-Nov-14,"9,000","5,999.00",0,5999,-0.33
2939,GJAKOVE,Jobs,Donation,30,_Ndertimi i lapidarit ne Berjahe ,2014,KORBEN,Gjakove,7-Aug-14,"23,836","15,885.20",Not Provided,15885.2,-0.33
2940,HANI I ELEZIT,Jobs,Municipal Budget,54,Shtrimi me kubeza betoni per disa pjese te mbetura ne Lagjen Curri dhe vazhdimi I kanalizimit neper lagje,2013,GERLICA COMPANY SHPK,Ferizaj,9-Dec-13,"5,000","3,331.11",0,3331.11,-0.33
2941,FERIZAJ,Jobs,National Budget,123,Ndertimi dhe vendosja e rrethojes ne sh.f. _Mejdi Xhaferi ne fshatin Mirosale.,2013,DIONISI NNP,Ferizaj,3-Oct-13,"15,000","9,983.05",Not Provided,9983.05,-0.33
2942,FERIZAJ,Supply,Municipal Budget,36,"Furnizim me produkte medicinale dhe material hargjues medicinal per nevojat e QKMF-se ne Ferizaj.
LOT -I- : Furnizim me material hargjues mjekesor dhe terapi per nevojat e QKMF-se-Ferizaj.
",2014,AGANI LTD SHPK,Prishtine,16-May-14,"70,000","46,544.00",Not Provided,46544,-0.34
2943,FERIZAJ,Jobs,Municipal Budget,170,Rregullimi i kanalizimit atmosferik dhe asfaltimi i rruges ''Ilaz Isufi''.,2013,BERISHA COMPANY SHA,Ferizaj,26-Nov-13,"15,000","9,961.09",Not Provided,9961.09,-0.34
2944,FERIZAJ,Jobs,Municipal Budget,126,Asfaltimi i rruges _Sylejman Pitarka ne Ferizaj,2011,STRASSEN & TIEFBAU NNP,Ferizaj,1-Sep-11,"21,600","14,333.00",0,14333,-0.34
2945,PRISHTINE,Jobs,National Budget,179,Renovimi dhe gelqerosja e disa shkollave,2013,ULPIANA,Prishtine,1-Nov-13,"146,545","97,164.80",0,97164.8,-0.34
2946,PRISHTINE,Jobs,National Budget plus Donation,91,Rehabilitimi i shtigjeve dhe rregullimi i infrastruktures ne Germi,2013,TOIFOR,Prishtine,10-Jul-13,"230,000","152,461.12",0,152461.12,-0.34
2947,GJAKOVE,Supply,National Budget,8,"_Furnizim me kompjutera,laptopa,shtepiza,ram memory,printera dhe aparat fotografik ",2014,KIBERNETIKA,Gjakove,12-May-14,"24,294","16,056.00",Not Provided,16056,-0.34
2948,PRISHTINE,Supply,Not Provided,188,Furnizimi me uniforma per personelin e QKMF - se ne Prishtine,2014,ARTA TEX,Peje,16-Jan-14,"30,000","19,823.40",Not Provided,19823.4,-0.34
2949,GJAKOVE,Jobs,National Budget,75,"""Ndertimi i ures ne fshatin Raqe""",2012,ALBI COMPANY,Rahovec,21-Nov-12,"11,960","7,898.00",Not Provided,7898,-0.34
2950,PRISHTINE,Services,Municipal & National Budget,84,Hartimi I projektit Malush Kosova dhe Holgen Petersen,2010,SMART PROJEKT,Prishtine,1-Jul-10,"10,000","6,600.00",Not Provided,6600,-0.34
2951,FERIZAJ,Jobs,National Budget,68,Renovimi i kulmit ne shkollen fillore ''Imri Halili'' ne fshatin Gacke.,2013,NOLI S NNP,Ferizaj,10-Jul-13,"15,000","9,880.50",Not Provided,9880.5,-0.34
2952,PRISHTINE,Supply,National Budget,126,Furnizimi me material te zyres per nevojat e Komunes-Pjesa e trete,2013,KGT,Prishtine,13-Sep-13,"16,666","10,944.13",0,10944.13,-0.34
2953,GJAKOVE,Jobs,National Budget,45,_Ndertimi i pendes ne fshatin Rrypaj,2013,VB TOFAJ,Junik,28-Jul-13,"91,409","59,750.50",Not Provided,59750.5,-0.35
2954,FERIZAJ,Jobs,Municipal Budget,44,Pastrimi i kanalit ne livadhet e Kosines.,2014,GURI DEKOR NSH,Ferizaj,27-May-14,"10,000","6,533.15",Not Provided,6533.15,-0.35
2955,FERIZAJ,Jobs,National Budget,162,Renovimi i objektit te QMF-IV- ne Ferizaj.,2013,DONELI NN,Ferizaj,15-Nov-13,"15,000","9,792.00",Not Provided,9792,-0.35
2956,GJAKOVE,Jobs,Municipal Budget,74,"""Ndertimi-Asfaltimi i rruges lokale Muhader-Pnish-Ramamat""",2012,BERISHA COMPANY SHA,Ujez,5-Nov-12,"354,407","231,229.15",Not Provided,231229.15,-0.35
2957,PRISHTINE,Jobs,National Budget,181,Adaptimi i objektit te QMFne Hajvali ne I.P,2012,ZHVILLIMI,Podujeve,7-Nov-12,"50,000","32,535.00",Not Provided,32535,-0.35
2958,GJAKOVE,Jobs,Municipal Budget,20,"""Ndertimi -Asfaltimi i rruges lokale ne fshatin Moglice """,2012,RENELUAL TAHIRI',Prizren,30-Apr-12,"138,204","89,855.11",Not Provided,89855.11,-0.35
2959,PRISHTINE,Supply,Municipal & National Budget,55,Furnizimi me telefona mobil per nevojat e Komunes,2010,PRI-MOB,Prishtine,21-Apr-10,"8,000","5,200.00",Not Provided,5200,-0.35
2960,FERIZAJ,Services,National Budget,137,"Riparimi i shkolles fillore,Dituria, ne Fshatin Dardani",2012,BENI CONSTRUCTION NN,Viti,5-Sep-12,"13,969","9,077.40",0,9077.4,-0.35
2961,PRISHTINE,Supply,Not Provided,129,Furnizimi me material didaktik per Institucionet Parashkollore,2014,KGT,Prishtine,25-Feb-14,"60,000","38,970.41",Not Provided,38970.41,-0.35
2962,PRISHTINE,Jobs,National Budget,66,Rindertimi i disa rrugeve ne lagjet Qendra dhe Lakrishta,2013,REXHA,Prishtine,29-May-13,"290,000","188,265.00",0,188265,-0.35
2963,PRISHTINE,Supply,National Budget,64,Furn. mont. i i pajisjeve te sistemit mikrofonave per nevojat e QSh te qyteta,2013,MINIMAX,Prishtine,29-Apr-13,"10,000","6,473.50",0,6473.5,-0.35
2964,FERIZAJ,Jobs,Not Provided,84,"Rregullimi I kulmit ne shkollen f.""Astrit Bytyqi""",2014,EURO BETON NPT,Ferizaj,21-Aug-14,"54,232","35,050.45",Not Provided,35050.45,-0.35
2965,PRISHTINE,Jobs,National Budget,115,Vendosja e mbulojes dhe karrigeve ne stadiumin e Prishtines,2013,OLTI TRASING,Prishtine,16-Aug-13,"200,000","129,179.00",0,129179,-0.35
2966,FERIZAJ,Supply,Municipal Budget,35,"Furnizim me nje veture (kombi) per dialize dhe nje autoambulance per nevoja te QKMF ne Ferizaj.
LLOT II - Furnizim me nje autoambulance per nevoja te QKMF-se Ferizaj
",2014,BAHOLLI SHPK,Prishtine,13-May-14,"80,000","51,501.44",Not Provided,51501.44,-0.36
2967,FERIZAJ,Supply,Municipal Budget,97,"Furnizimi dhe mirembajtja me pjese per automjete dhe gjenerator te Komunes, shkollave QMF, QPS dhe BZ ne Ferizaj",2011,BESA NSH,Ferizaj,1-Aug-11,"30,000",0,"19,257.00",19257,-0.36
2968,PRISHTINE,Jobs,Not Provided,86,Kanalizmi fekal nga fshati Shkabaj ne drejtim te lagjes Arberia dhe K.e Trimave,2014,DIMI BAU & LINDA,Lipjani,20-Oct-14,"599,346","384,501.86",Not Provided,384501.86,-0.36
2969,PRISHTINE,Jobs,National Budget,54,Ndertimi dhe renovimi i tereneve sportive ne disa lagje te Prishtines,2013,KONSTRUKTORI,Prishtine,30-Sep-13,"200,000","128,089.00",0,128089,-0.36
2970,PRISHTINE,Jobs,Not Provided,171,Ndertimi i rrugeve te Pallati i Drejtesise-Hajvali,2014,GASHI ING,Suhareke,23-Dec-14,"338,909","216,971.50",Not Provided,216971.5,-0.36
2971,PRISHTINE,Jobs,National Budget,62,Ndertimi i disa rrugeve dhe kanalizimeve ne fshatin Suteske,2013,GERLICA COMPANY SHPK,Ferizaj,24-Apr-13,"154,860","99,000.50",0,99000.5,-0.36
2972,HANI I ELEZIT,Services,National Budget,5,Mirembajtja dhe servisimi I veturave te administrates komunale(Hyundai Acent &Hyundai Santafe) - kontrate 1 vjecare,2014,BESA NSH,Ferizaj,26-Feb-14,"5,000","3,190.50",0,3190.5,-0.36
2973,PRISHTINE,Jobs,National Budget,247,Rikonstruimi i rrugeve Bardhosh-Bernice e eperme dhe rruga ne Grashtice,2013,JAHA COMPANY,Prishtine,20-Feb-13,"250,000","159,509.50",0,159509.5,-0.36
2974,GJAKOVE,Jobs,National Budget,13,_Ndertimi i parkut memorial ne fshatin Meje,2013,FIDANI-L & ACCORD INVESTMENS-SAH,Baballoq,11-Apr-13,"1,666,921","1,060,744.09",Not Provided,1060744.09,-0.36
2975,PRISHTINE,Services,Not Provided,44,Hartimi I disa projekteve per mure mbrojtese dhe rruge ne fshatra dhe qytetete -LOT 2,2014,CAD ENGINERING,Prishtine,23-Jul-14,"7,500","4,757.00",Not Provided,4757,-0.37
2976,PRISHTINE,Jobs,Not Provided,144,Ndertimi I mureve mbrojtese ne rrugen Ceta e Llapit dhe ne rugen Trepca ne Prishtine,2014,AHV & KAWA GROUP,Suhareke,14-Nov-14,"31,678","20,046.60",Not Provided,20046.6,-0.37
2977,PRISHTINE,Services,Not Provided,50,Organizimi I dhe realizimi I programit per diten e 11 Qershorit - Dita e clirimit - pjesa artistike,2014,PI COMUNUICATEUS,Prishtine,10-Jun-14,"7,000","4,420.00",Not Provided,4420,-0.37
2978,GJAKOVE,Jobs,Municipal Budget,16,_Ndertimi-Asfaltimi i rruges ne fshatin Berjahe,2013,JOOS KRASNIQI BAZE & VB TOFAJ,Junik,8-May-13,"135,040","85,231.40",Not Provided,85231.4,-0.37
2979,FERIZAJ,Jobs,Municipal & National Budget,55,LOT I Ndertimi I dy urave te reja ne Balaj,2013,LINDA SHPK,Ferizaj,19-Jun-13,"70,000","44,168.00",Not Provided,44168,-0.37
2980,GJAKOVE,Jobs,Municipal Budget,58,"""Ndertimi i zyres se vendit ne Rogove""",2012,ALBI COMPANY,Rahovec,24-Sep-12,"38,225","24,094.95",Not Provided,24094.95,-0.37
2981,FERIZAJ,Jobs,Municipal Budget,77,"Lot-I-: Ndertimi i fushave sportive ne fshatrat Talinoc,Sazli dhe Rahovice.",2013,STRASSEN & TIEFBAU NNP,Ferizaj,30-Jul-13,"65,000","40,919.80",Not Provided,40919.8,-0.37
2982,FERIZAJ,Supply,National Budget,183,Rregullimi i kthesave ne Qerdhen e re ne Ferizaj,2011,NOLI S NNP,Ferizaj,25-Nov-11,"7,640","4,800.00",0,4800,-0.37
2983,GJAKOVE,Jobs,Municipal Budget,19,_Ndertimi-asfaltimi i rruges ne fshatin Popoc ,2013,BERISHA COMPANY SHA,Ujez,6-Aug-13,"182,089","114,322.74",Not Provided,114322.74,-0.37
2984,HANI I ELEZIT,Supply,National Budget,3,"Furnizim me material administrativ per komunen, shkollat, QKMF-ne, Zjarrfiksat etj",2013,ABC DPT,Hani I Elezit,5-Mar-13,"10,000","6,256.40",0,6256.4,-0.37
2985,FERIZAJ,Jobs,Municipal Budget,140,Ndertimi i dy shtepive per familjet me gjendje te rende ekonomiko-sociale ne Komunen e Ferizajt,2012,NASERI NTSNSH,Shtime,6-Sep-12,"45,000","28,119.78",0,28119.78,-0.38
2986,PRISHTINE,Services,National Budget,204,Hartimi i planit rregullativ Mati II,2012,INFRA PLUS,Prishtine,14-Dec-12,"100,000","62,450.00",Not Provided,62450,-0.38
2987,GJAKOVE,Jobs,Municipal Budget,39,_Renovimi i objekteve shkollore,2014,MONTKOMERCE,Gjakove,18-Aug-14,"59,450","37,120.00",Not Provided,37120,-0.38
2988,PRISHTINE,Jobs,National Budget,82,"Rind. I rruges lidhese ""H. Remniku"", ""H. Zeka"", ""D.Cara"" dhe ""E.Berisha""",2012,TOIFOR,Prishtine,4-Jul-12,"300,000","187,035.94",Not Provided,187035.94,-0.38
2989,GJAKOVE,Jobs,Municipal Budget,13,"""Ndertimi-Asfaltimi i rruges Rripaj - Jahoc""",2012,ASFALTI,Peje,11-Apr-12,"208,077","129,435.30",Not Provided,129435.3,-0.38
2990,PRISHTINE,Jobs,National Budget,59,Ndertimi I fontanes te rrethi prane Kuvendit Komunal,2011,KONSTRUKTORI,Prishtine,21-Apr-11,"40,000","24,880.78",Not Provided,24880.78,-0.38
2991,FERIZAJ,Jobs,National Budget,42,Furnizim me pajisje per nevoja te stomatologjise,2013,ANDIDENT NTP,Ferizaj,10-May-13,"5,000","3,100.00",Not Provided,3100,-0.38
2992,FERIZAJ,Jobs,National Budget,70,Rregullimi i nxemjes qendrore ne shk.fill.Kemajl Hetemi ne fshatin Rahovice,2013,TERMO COM NNP,Prishtine,19-Jul-13,"21,000","13,009.50",Not Provided,13009.5,-0.38
2993,PRISHTINE,Services,Municipal & National Budget,58,"Hartimi I projekteve per rruget ""N.Perlleshi"" dhe ""Xh.Doda""",2010,EN GROUP,Prishtine,31-May-10,"20,000","12,360.40",Not Provided,12360.4,-0.38
2994,PRISHTINE,Services,Municipal & National Budget,54,"Hartimi I projektit kryesor per rrugen ""V. Fazliu""",2010,SMART PROJEKT,Prishtine,30-Jun-10,"50,000","30,900.00",Not Provided,30900,-0.38
2995,PRISHTINE,Supply,Not Provided,91,Furnizimi dhe montimi I dollapeve per ciklet e uleta te shkollave fillore te K. se Prishtines,2014,DUGLAS,Podujeve,15-Oct-14,"360,000","222,419.50",Not Provided,222419.5,-0.38
2996,PRISHTINE,Services,National Budget,20,Hartimi I planit rregullues Prishtina ne Zona Lindje,2012,A DESIGN & EU EN,Prishtine,23-Jan-12,"100,000","61,770.00",Not Provided,61770,-0.38
2997,KACANIK,Jobs,National Budget plus Donation,47,Renovimi i objekteit te shkolles fillore Emin Durakui,2013,NDERTIMTARI NNP,Vushtrri,16-Aug-13,"57,143","35,264.06",Not Provided,35264.06,-0.38
2998,GJAKOVE,Jobs,Municipal Budget,7,"""Ndertimi -Asfaltimi i rruges ne fshatin Planqor""",2012,KAG ASPHALT CO,Prizren,27-Mar-12,"331,865","204,608.11",Not Provided,204608.11,-0.38
